CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,IsParent,CustomerPriority,IncomeLevel
4191,MR.,DEVIN,HENDERSON,1980-08-02,M,M,devin43@adventure-works.com,30000.0,0.0,High School,Skilled Manual,Y,No,Standard,Average
4192,MS.,ANGELA,RUSSELL,1968-04-11,S,F,angela22@adventure-works.com,80000.0,0.0,Bachelors,Management,Y,No,Standard,High
4193,MR.,ROBERT,ROBINSON,1944-04-02,M,M,robert78@adventure-works.com,70000.0,4.0,Bachelors,Management,Y,Yes,Standard,Average
4194,MR.,THOMAS,RODRIGUEZ,1944-08-23,M,M,thomas68@adventure-works.com,70000.0,4.0,Bachelors,Management,Y,Yes,Standard,Average
4195,MR.,CODY,COX,1954-09-23,M,M,cody11@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y,Yes,Standard,Average
4196,MR.,IAN,RODRIGUEZ,1941-01-14,M,M,ian18@adventure-works.com,130000.0,2.0,Bachelors,Management,Y,Yes,High,High
4197,MR.,ANTONIO,BUTLER,1975-06-26,S,M,antonio14@adventure-works.com,40000.0,3.0,Partial College,Clerical,Y,Yes,Standard,Average
4198,MRS.,THERESA,HERNANDEZ,1962-09-10,S,F,theresa0@adventure-works.com,70000.0,1.0,Bachelors,Professional,Y,Yes,Standard,Average
4199,MS.,GRACE,HUGHES,1976-09-12,M,F,grace59@adventure-works.com,60000.0,0.0,Partial College,Professional,Y,No,Standard,Average
4200,MR.,JEREMY,PEREZ,1957-07-16,M,M,jeremy14@adventure-works.com,80000.0,2.0,Bachelors,Management,N,Yes,Standard,High
4201,MR.,BRIAN,MORGAN,1942-12-23,M,M,brian24@adventure-works.com,90000.0,5.0,Bachelors,Management,Y,Yes,Standard,High
4202,MRS.,CASSIDY,BRYANT,1945-10-02,S,F,cassidy19@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Yes,Standard,Average
4203,MR.,KYLE,YANG,1950-05-09,S,M,kyle23@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Yes,Standard,Average
4204,MRS.,HAILEY,PEREZ,1952-01-26,M,F,hailey53@adventure-works.com,60000.0,3.0,High School,Professional,Y,Yes,Standard,Average
4205,MR.,JACKSON,LOPEZ,1963-09-20,M,M,jackson42@adventure-works.com,120000.0,4.0,Partial College,Professional,Y,Yes,High,High
4206,MRS.,MICHELLE,STONE,1935-05-13,M,F,michelle23@adventure-works.com,100000.0,2.0,Graduate Degree,Management,Y,Yes,Standard,High
4207,MR.,ANGEL,RIVERA,1954-04-17,M,M,angel16@adventure-works.com,80000.0,3.0,Partial High School,Skilled Manual,Y,Yes,Standard,High
4209,MRS.,JADA,COOK,1946-01-03,M,F,jada13@adventure-works.com,60000.0,5.0,Bachelors,Management,Y,Yes,Standard,Average
4210,MRS.,KATHERINE,SCOTT,1949-10-25,M,F,katherine61@adventure-works.com,60000.0,2.0,Bachelors,Management,N,Yes,Standard,Average
4211,MR.,MARSHALL,SHEN,1950-06-13,S,M,marshall23@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Yes,Standard,Average
4212,MS.,JACQUELINE,WASHINGTON,1965-09-17,S,F,jacqueline14@adventure-works.com,160000.0,0.0,Graduate Degree,Management,N,No,Standard,Very High
4213,MRS.,JESSIE,VAZQUEZ,1956-03-11,S,F,jessie33@adventure-works.com,90000.0,2.0,Partial College,Professional,Y,Yes,Standard,High
4214,MRS.,TRACY,PAL,1934-09-17,M,F,tracy11@adventure-works.com,70000.0,4.0,Graduate Degree,Management,Y,Yes,Standard,Average
4215,MR.,ARTURO,LIN,1963-03-16,M,M,arturo8@adventure-works.com,110000.0,4.0,Bachelors,Management,Y,Yes,High,High
4216,MS.,JACLYN,JAI,1960-12-17,S,F,jaclyn35@adventure-works.com,100000.0,0.0,Partial College,Professional,Y,No,Standard,High
4217,MRS.,FAITH,HOWARD,1941-04-25,M,F,faith30@adventure-works.com,110000.0,2.0,Graduate Degree,Management,Y,Yes,High,High
4218,MR.,EDUARDO,SANCHEZ,1953-06-25,M,M,eduardo84@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
4219,MRS.,SARAH,GONZALES,1969-10-02,S,F,sarah41@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
4220,MRS.,ANGELA,ROGERS,1965-09-18,S,F,angela45@adventure-works.com,80000.0,4.0,Bachelors,Skilled Manual,Y,Yes,Standard,High
4221,MR.,STEVEN,HOWARD,1968-03-25,S,M,steven21@adventure-works.com,60000.0,0.0,Bachelors,Professional,N,No,Standard,Average
4222,MS.,MARGARET,LIU,1979-09-18,S,F,margaret11@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
4223,MR.,ROBERT,HARRIS,1976-11-20,S,M,robert72@adventure-works.com,30000.0,0.0,High School,Skilled Manual,Y,No,Standard,Average
4224,MR.,CHARLES,SANCHEZ,1972-11-06,S,M,charles65@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,N,No,Standard,Average
4225,MR.,EDUARDO,SCOTT,1943-10-20,S,M,eduardo29@adventure-works.com,110000.0,2.0,Bachelors,Management,Y,Yes,High,High
4226,MRS.,TABITHA,GILL,1943-09-01,M,F,tabitha34@adventure-works.com,110000.0,2.0,Bachelors,Management,N,Yes,High,High
4227,MR.,STEVEN,GRAY,1957-11-22,M,M,steven16@adventure-works.com,60000.0,2.0,High School,Professional,N,Yes,Standard,Average
4228,MRS.,HANNAH,THOMAS,1957-07-14,S,F,hannah10@adventure-works.com,60000.0,2.0,High School,Professional,Y,Yes,Standard,Average
4229,MS.,RILEY,GRAY,1976-02-02,S,F,riley25@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
4230,MR.,EVAN,WARD,1973-05-19,M,M,evan13@adventure-works.com,50000.0,1.0,Graduate Degree,Skilled Manual,N,Yes,Standard,Average
4231,MR.,MARVIN,FERRIER,1945-05-21,M,M,marvin9@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Yes,Standard,Average
4232,MRS.,CARRIE,SCHMIDT,1950-08-15,M,F,carrie17@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Yes,Standard,Average
4233,MR.,AIDAN,BUTLER,1953-10-17,M,M,aidan15@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y,Yes,Standard,Average
4234,MR.,ALEX,EDWARDS,1938-05-25,M,M,alex28@adventure-works.com,130000.0,2.0,Bachelors,Management,Y,Yes,High,High
4235,MRS.,KAYLEE,KELLY,1969-09-08,M,F,kaylee1@adventure-works.com,80000.0,3.0,Graduate Degree,Professional,Y,Yes,Standard,High
4236,MR.,ZACHARY,HARRIS,1958-01-20,M,M,zachary44@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y,Yes,Standard,Average
4237,MRS.,KRISTI,TORRES,1953-04-05,M,F,kristi7@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
4238,MR.,CONNOR,HERNANDEZ,1955-10-07,M,M,connor45@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y,Yes,Standard,Average
4239,MR.,CARL,ANAND,1943-07-12,M,M,carl21@adventure-works.com,100000.0,2.0,Graduate Degree,Management,Y,Yes,Standard,High
4240,MR.,BRANDON,ALEXANDER,1976-05-14,S,M,brandon16@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
4241,MRS.,JENNIFER,GARCIA,1945-04-25,M,F,jennifer44@adventure-works.com,60000.0,4.0,Bachelors,Management,Y,Yes,Standard,Average
4242,MRS.,VICTORIA,SMITH,1961-01-19,M,F,victoria1@adventure-works.com,130000.0,1.0,Bachelors,Management,Y,Yes,High,High
4243,MRS.,RACHEL,HUGHES,1954-08-16,S,F,rachel59@adventure-works.com,60000.0,2.0,Partial High School,Skilled Manual,Y,Yes,Standard,Average
4244,MR.,JAY,CHANDRA,1937-11-07,S,M,jay8@adventure-works.com,70000.0,4.0,Graduate Degree,Management,Y,Yes,Standard,Average
4245,MR.,JESSE,RAMIREZ,1969-09-09,S,M,jesse7@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y,Yes,Standard,Average
4246,MRS.,KELLI,GOEL,1967-09-08,S,F,kelli42@adventure-works.com,40000.0,5.0,High School,Skilled Manual,Y,Yes,Standard,Average
4247,MRS.,ZOE,MORRIS,1962-04-07,S,F,zoe17@adventure-works.com,70000.0,1.0,Bachelors,Professional,N,Yes,Standard,Average
4248,MRS.,JENNIFER,RIVERA,1961-02-10,M,F,jennifer62@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y,Yes,Standard,Average
4249,MRS.,GRACE,THOMPSON,1942-11-07,M,F,grace15@adventure-works.com,90000.0,5.0,Bachelors,Management,Y,Yes,Standard,High
4250,MR.,EVAN,NELSON,1944-02-25,M,M,evan34@adventure-works.com,70000.0,4.0,Bachelors,Management,Y,Yes,Standard,Average
4251,MS.,MONICA,SUBRAM,1976-04-16,S,F,monica13@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,No,Standard,Average
4252,MS.,JULIA,TAYLOR,1974-02-17,S,F,julia31@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,N,No,Standard,Average
4253,MS.,MEGAN,BROWN,1968-12-25,M,F,megan7@adventure-works.com,80000.0,0.0,Bachelors,Management,Y,No,Standard,High
4254,MR.,JORDAN,LOPEZ,1947-06-11,M,M,jordan66@adventure-works.com,70000.0,4.0,Bachelors,Management,N,Yes,Standard,Average
4255,MR.,CALEB,HUGHES,1951-06-08,M,M,caleb8@adventure-works.com,70000.0,4.0,Partial College,Professional,N,Yes,Standard,Average
4256,MR.,SAMUEL,THOMPSON,1954-09-06,S,M,samuel54@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,N,Yes,Standard,High
4257,MS.,EMMA,HENDERSON,1979-05-02,S,F,emma51@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N,No,Standard,Average
4258,MR.,ALEX,RAMIREZ,1969-07-23,M,M,alex10@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
4259,MR.,JOSE,JOHNSON,1969-04-03,S,M,jose57@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,Y,Yes,Standard,Average
4260,MR.,ROGER,LAL,1963-02-13,S,M,roger36@adventure-works.com,70000.0,4.0,Bachelors,Professional,N,Yes,Standard,Average
4261,MS.,MIKE,SEAMANS,1960-12-24,S,F,mike5@adventure-works.com,40000.0,0.0,Bachelors,Professional,N,No,Standard,Average
4262,MRS.,SHELBY,RAMIREZ,1960-11-01,M,F,shelby7@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y,Yes,Standard,Average
4263,MR.,GREGORY,KUMAR,1958-12-19,M,M,gregory12@adventure-works.com,80000.0,4.0,Graduate Degree,Skilled Manual,Y,Yes,Standard,High
4264,MS.,MEGAN,ROBINSON,1980-05-17,M,F,megan21@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
4265,MS.,ERIN,GRAY,1974-08-07,S,F,erin10@adventure-works.com,30000.0,0.0,High School,Skilled Manual,Y,No,Standard,Average
4266,MS.,DESTINY,TAYLOR,1976-03-26,M,F,destiny9@adventure-works.com,60000.0,0.0,Partial College,Professional,Y,No,Standard,Average
4267,MRS.,LATASHA,MARTIN,1948-05-04,M,F,latasha0@adventure-works.com,60000.0,2.0,Bachelors,Management,Y,Yes,Standard,Average
4268,MRS.,GABRIELLE,REED,1951-02-03,M,F,gabrielle3@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Yes,Standard,Average
4269,MRS.,EMMA,ROBINSON,1964-07-25,M,F,emma17@adventure-works.com,160000.0,1.0,Bachelors,Management,Y,Yes,High,Very High
4270,MRS.,SAMANTHA,DIAZ,1935-02-27,M,F,samantha44@adventure-works.com,90000.0,4.0,Bachelors,Management,Y,Yes,Standard,High
4271,MRS.,FAITH,HUGHES,1969-01-27,M,F,faith10@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y,Yes,Standard,Average
4272,MRS.,KRISTI,ROMERO,1968-03-02,S,F,kristi4@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,N,Yes,Standard,Average
4273,MRS.,LYDIA,PRASAD,1974-05-27,M,F,lydia8@adventure-works.com,40000.0,3.0,Partial College,Clerical,N,Yes,Standard,Average
4274,MRS.,JANET,TURNER,1945-11-08,S,F,janet32@adventure-works.com,70000.0,4.0,Bachelors,Management,Y,Yes,Standard,Average
4275,MR.,DEVIN,BUTLER,1949-02-20,M,M,devin52@adventure-works.com,60000.0,2.0,Bachelors,Management,Y,Yes,Standard,Average
4276,MR.,GEOFFREY,MARTINEZ,1949-08-20,M,M,geoffrey15@adventure-works.com,60000.0,2.0,Bachelors,Management,Y,Yes,Standard,Average
4277,MR.,ISAAC,WARD,1952-05-12,S,M,isaac12@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y,Yes,Standard,Average
4278,MRS.,KRISTY,MARTIN,1960-10-25,M,F,kristy0@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y,Yes,Standard,Average
4279,MR.,JACK,PARKER,1958-04-02,S,M,jack34@adventure-works.com,60000.0,3.0,Bachelors,Professional,N,Yes,Standard,Average
4280,MR.,JOSE,KING,1940-11-24,S,M,jose55@adventure-works.com,70000.0,5.0,Graduate Degree,Management,Y,Yes,Standard,Average
4281,MR.,LUCAS,EDWARDS,1969-05-08,S,M,lucas11@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
4282,MR.,JACK,HENDERSON,1971-08-11,M,M,jack5@adventure-works.com,70000.0,3.0,Graduate Degree,Professional,Y,Yes,Standard,Average
4283,MR.,JON,MA,1969-03-23,M,M,jon36@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,Y,Yes,Standard,Average
4284,MRS.,ANNA,WHITE,1965-09-01,S,F,anna50@adventure-works.com,80000.0,3.0,Bachelors,Skilled Manual,Y,Yes,Standard,High
4285,MR.,DEVIN,ROBINSON,1955-04-22,S,M,devin17@adventure-works.com,30000.0,2.0,High School,Clerical,Y,Yes,Standard,Average
4286,MR.,JAIME,RAI,1955-10-12,M,M,jaime40@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y,Yes,Standard,Average
4287,,MADISON,SIMMONS,1973-04-21,S,,madison27@adventure-works.com,50000.0,1.0,Graduate Degree,Skilled Manual,Y,Yes,Standard,Average
4288,MR.,HENRY,MEHTA,1967-07-14,S,M,henry15@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,N,No,Standard,Average
4289,MRS.,RILEY,PATTERSON,1928-03-04,S,F,riley8@adventure-works.com,20000.0,3.0,High School,Skilled Manual,Y,Yes,Standard,Low
4290,MR.,STEVE,HE,1946-01-16,S,M,steve21@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Yes,Standard,Average
4291,MR.,SETH,STEWART,1948-01-23,M,M,seth91@adventure-works.com,60000.0,2.0,Bachelors,Management,N,Yes,Standard,Average
4292,MS.,VICTORIA,JAMES,1976-07-15,S,F,victoria44@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
4293,MS.,EMMA,ROSS,1973-11-10,M,F,emma50@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
4294,MRS.,ABIGAIL,DIAZ,1956-07-26,M,F,abigail1@adventure-works.com,70000.0,3.0,Partial College,Professional,Y,Yes,Standard,Average
4295,MR.,JEREMIAH,JACKSON,1962-06-24,S,M,jeremiah4@adventure-works.com,120000.0,1.0,High School,Professional,Y,Yes,High,High
4296,MRS.,TAYLOR,JONES,1960-05-03,S,F,taylor50@adventure-works.com,170000.0,1.0,Bachelors,Management,N,Yes,High,Very High
4297,MRS.,VICTORIA,PERRY,1943-06-28,S,F,victoria55@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Yes,Standard,Average
4298,MR.,DALTON,WILSON,1944-03-24,M,M,dalton6@adventure-works.com,40000.0,4.0,High School,Professional,N,Yes,Standard,Average
4299,MR.,MIGUEL,WASHINGTON,1974-07-08,M,M,miguel59@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
4300,MR.,ANDREW,DAVIS,1979-03-20,S,M,andrew14@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
4301,MR.,ELIJAH,COLLINS,1962-08-24,M,M,elijah31@adventure-works.com,120000.0,1.0,High School,Professional,Y,Yes,High,High
4302,MRS.,NATALIE,MORRIS,1955-09-13,M,F,natalie2@adventure-works.com,80000.0,3.0,Partial College,Professional,Y,Yes,Standard,High
4303,MR.,THOMAS,GREEN,1954-03-15,M,M,thomas50@adventure-works.com,60000.0,2.0,Partial High School,Skilled Manual,N,Yes,Standard,Average
4304,MR.,MIGUEL,PARKER,1954-05-05,S,M,miguel42@adventure-works.com,60000.0,2.0,Partial High School,Skilled Manual,Y,Yes,Standard,Average
4305,MR.,LUKE,ZHANG,1954-09-22,M,M,luke13@adventure-works.com,70000.0,3.0,High School,Professional,Y,Yes,Standard,Average
4306,MR.,JESSE,KELLY,1972-08-04,M,M,jesse2@adventure-works.com,70000.0,1.0,Graduate Degree,Professional,Y,Yes,Standard,Average
4307,MRS.,VICTORIA,HUGHES,1970-10-13,M,F,victoria59@adventure-works.com,50000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
4308,MRS.,NATALIE,RICHARDSON,1970-04-13,M,F,natalie12@adventure-works.com,50000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
4309,MR.,CARSON,SIMMONS,1970-10-24,M,M,carson14@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y,Yes,Standard,Average
4310,MRS.,MADELINE,BAKER,1970-08-20,M,F,madeline15@adventure-works.com,80000.0,2.0,Graduate Degree,Professional,Y,Yes,Standard,High
4311,MS.,DANIELLE,MORGAN,1968-06-24,S,F,danielle25@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
4312,MR.,JEREMY,WATSON,1957-10-08,M,M,jeremy32@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y,Yes,Standard,Average
4313,MR.,AUSTIN,ZHANG,1960-06-01,S,M,austin20@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y,Yes,Standard,Average
4314,MS.,MORGAN,COOK,1967-06-04,S,F,morgan51@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,N,No,Standard,Average
4315,MS.,VICTORIA,BROWN,1967-02-01,S,F,victoria5@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,Y,No,Standard,Average
4316,MS.,VANESSA,LONG,1967-04-05,S,F,vanessa10@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,N,No,Standard,Average
4317,MRS.,LAUREN,PATTERSON,1958-02-15,M,F,lauren58@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y,Yes,Standard,Average
4318,MR.,VICTOR,GILL,1980-03-15,S,M,victor14@adventure-works.com,30000.0,0.0,High School,Skilled Manual,Y,No,Standard,Average
4319,MR.,HUNTER,BAKER,1953-02-19,S,M,hunter42@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y,Yes,Standard,Average
4320,MR.,RICHARD,CAMPBELL,1952-05-23,M,M,richard35@adventure-works.com,60000.0,2.0,High School,Professional,Y,Yes,Standard,Average
4321,MRS.,KELLY,RUSSELL,1972-03-18,M,F,kelly24@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y,Yes,Standard,Average
4322,MR.,JACOB,THOMAS,1971-10-18,M,M,jacob10@adventure-works.com,70000.0,2.0,Graduate Degree,Professional,Y,Yes,Standard,Average
4323,MR.,FERNANDO,MILLER,1964-11-10,S,M,fernando6@adventure-works.com,40000.0,0.0,Bachelors,Professional,Y,No,Standard,Average
4324,MR.,ALEXANDER,HARRIS,1964-03-21,M,M,alexander17@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
4325,MRS.,DESTINY,THOMPSON,1974-10-10,S,F,destiny15@adventure-works.com,40000.0,3.0,Partial College,Clerical,Y,Yes,Standard,Average
4326,MS.,JESSICA,SMITH,1974-07-27,S,F,jessica47@adventure-works.com,30000.0,0.0,Graduate Degree,Skilled Manual,Y,No,Standard,Average
4327,MR.,TERRY,KUMAR,1953-06-14,M,M,terry11@adventure-works.com,20000.0,2.0,High School,Manual,N,Yes,Standard,Low
4328,MRS.,MINDY,NATH,1971-10-05,M,F,mindy23@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y,Yes,Standard,Average
4329,MS.,TAYLOR,POWELL,1976-05-06,M,F,taylor34@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
4330,MS.,MARIA,BARNES,1974-10-07,M,F,maria26@adventure-works.com,60000.0,0.0,High School,Professional,Y,No,Standard,Average
4331,MS.,MACKENZIE,NELSON,1966-06-21,S,F,mackenzie31@adventure-works.com,150000.0,0.0,Bachelors,Management,N,No,Standard,Very High
4332,MRS.,JADA,ROBERTS,1943-09-04,M,F,jada17@adventure-works.com,90000.0,5.0,Bachelors,Management,N,Yes,Standard,High
4333,MRS.,JENNA,EDWARDS,1947-03-27,S,F,jenna1@adventure-works.com,70000.0,2.0,Partial College,Professional,Y,Yes,Standard,Average
4334,MRS.,SYDNEY,HARRIS,1949-03-18,M,F,sydney76@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Yes,Standard,Average
4335,MR.,SETH,MILLER,1951-02-16,M,M,seth6@adventure-works.com,70000.0,4.0,Partial College,Professional,N,Yes,Standard,Average
4336,MR.,RONALD,SANCHEZ,1970-02-13,M,M,ronald23@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y,Yes,Standard,Average
4337,MR.,ALEX,LOPEZ,1955-06-04,M,M,alex41@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y,Yes,Standard,Average
4338,MR.,WYATT,LOPEZ,1957-05-19,M,M,wyatt31@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y,Yes,Standard,Average
4339,MR.,JEREMIAH,FLORES,1960-03-04,M,M,jeremiah32@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y,Yes,Standard,Average
4340,MR.,ROBERT,PERRY,1959-04-20,M,M,robert21@adventure-works.com,60000.0,5.0,Bachelors,Professional,Y,Yes,Standard,Average
4341,MRS.,BETH,DIAZ,1935-09-03,M,F,beth5@adventure-works.com,70000.0,4.0,Graduate Degree,Management,N,Yes,Standard,Average
4342,MR.,MASON,NELSON,1953-10-03,S,M,mason30@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y,Yes,Standard,Average
4343,MR.,TREVOR,PERRY,1938-02-24,M,M,trevor7@adventure-works.com,70000.0,5.0,Graduate Degree,Management,N,Yes,Standard,Average
4344,MRS.,KAREN,WOOD,1957-01-12,M,F,karen35@adventure-works.com,80000.0,2.0,Bachelors,Management,Y,Yes,Standard,High
4345,MRS.,SAVANNAH,MORGAN,1932-10-05,M,F,savannah20@adventure-works.com,90000.0,3.0,Graduate Degree,Management,Y,Yes,Standard,High
4346,MR.,CARSON,PRICE,1945-05-12,M,M,carson0@adventure-works.com,40000.0,5.0,High School,Professional,N,Yes,Standard,Average
4347,MR.,PATRICK,WARD,1947-11-19,M,M,patrick17@adventure-works.com,70000.0,2.0,Partial College,Professional,Y,Yes,Standard,Average
4348,MS.,MELANIE,HOWARD,1967-05-18,S,F,melanie37@adventure-works.com,40000.0,0.0,Bachelors,Professional,N,No,Standard,Average
4349,MRS.,GRACE,TORRES,1967-05-19,S,F,grace39@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,N,Yes,Standard,Average
4350,MR.,RICHARD,LEWIS,1964-04-20,S,M,richard15@adventure-works.com,40000.0,0.0,Bachelors,Professional,N,No,Standard,Average
4351,MR.,ETHAN,RODRIGUEZ,1966-10-06,M,M,ethan38@adventure-works.com,60000.0,0.0,Graduate Degree,Skilled Manual,Y,No,Standard,Average
4352,MS.,TIFFANY,HUANG,1972-03-09,M,F,tiffany6@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,Y,No,Standard,Average
4353,MR.,WYATT,HARRIS,1962-10-25,S,M,wyatt14@adventure-works.com,70000.0,1.0,Bachelors,Professional,N,Yes,Standard,Average
4354,MRS.,ASHLEY,WILLIAMS,1942-02-25,S,F,ashley2@adventure-works.com,50000.0,4.0,Bachelors,Management,N,Yes,Standard,Average
4355,MRS.,MARIAH,RAMIREZ,1946-06-13,M,F,mariah31@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Yes,Standard,Average
4356,MR.,TRISTAN,BENNETT,1949-01-22,S,M,tristan1@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Yes,Standard,Average
4357,MRS.,KAYLEE,COOPER,1950-10-15,M,F,kaylee14@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Yes,Standard,Average
4358,MRS.,SYDNEY,THOMPSON,1951-10-05,M,F,sydney77@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Yes,Standard,Average
4359,MRS.,NICOLE,MARTIN,1959-10-03,M,F,nicole15@adventure-works.com,60000.0,4.0,Bachelors,Professional,Y,Yes,Standard,Average
4360,,CHRISTOPHER,DAVIS,1977-11-04,S,,christopher5@adventure-works.com,30000.0,0.0,Partial High School,Clerical,N,No,Standard,Average
4361,MS.,ISABELLA,JACKSON,1974-02-18,S,F,isabella67@adventure-works.com,50000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
4362,MR.,PEDRO,PATEL,1962-05-15,M,M,pedro3@adventure-works.com,110000.0,1.0,Bachelors,Management,Y,Yes,High,High
